# Quest Data for Kalimdor - Desolace
# Generated: 2025-08-18 16:50:36
# Total quests: 57
# Comment scrape timestamp: 2025-08-18 17:35:47

Quest Extension	Name	Level	Required Level	Faction	Rewards	Category	Instructions	Progress	Start	End	Comment1	Comment2	Comment3	Comment4	Comment5
/?quest=6161	Claim Rackmore's Treasure!	36	30	Both	2800 XP | Item: Captain Rackmore's Wheel | Item: Captain Rackmore's Tiller	Kalimdor	Find Rackmore's Silver Key. Find Rackmore's Golden Key. Find and open Rackmore's Chest. Rackmore's Silver Key Rackmore's Golden Key	This chest is securely locked.	Rackmore's Log	Rackmore's Chest	Silver key drops off of the Makura crab people gold key off of the nagas. I found the chest on Ranazjar Isle at 30, 9.	This is a fab quest - nice dosh, nice items, fairly quick. Walkthru: Activate quest west of Ethel Rethor at the coast. There was a lvl 40 elite giant wandering around when I did it, so watch out. Kill Drysnap pincers by the wreckage (right by where u get quest) until u get the silver key. Head north along the coast and kill slitherblade sorceresses til u get the gold key (Those are the nagas that dropped the keys for me, maybe others drop them too). Long swim northwest to the bigger island. Go on the island from the east side and u probly only need kill 2-3 nagas to get to Rackmore's chest which is by a tree. If you are horde, activate the quest 'Other fish to fry' in shadowprey village first, this can be completed on the way. I did this with a 36warlock and I had rested bonus so 400-500 xp per monstie and 2800 xp per quest. Safe.	This is how it went down for me: Gold Key: Slitherblade Naga - Sar'Theris Strand - 32,22 - after 1 kill Silver Key: Drysnap Pincer - Sar'Theris Strand - 32,29 (under water) - after 4 kills Chest: Ranazjar Isle - 29,8 (exactly) There is also close to a 100% drop on Fishscales and Fish Oil, witch is good for Shaman's and their waterwalking/underwater breathing. And the quest-reward, the shield 'Captain Rackmore's Wheel' looks absolutely rediculous (L)	I killed drysnaps south of where the Rackmore's Log for a while (34,31) then went up north to kill naga on the island that has the chest (it's the same island in the [url=/quest=6027]Book of the Ancients[/url] quest). Once you have both keys, the chest is 29,8 (CTmod) under a tree at the north-east corner of the temple ruins. Completed the quest at 38 which granted 2800xp and no faction adjustment. Edited, Fri May 6 07:43:18 2005	Slitherblade Naga dropped the Rackmore's Golden Key and Drysnap Crawler dropped the Silver one for me.
/?quest=6142	Clam Bait	35	31	Horde	2750 XP | Pick: [Pardoc Grips, Ringtail Girdle, Bracesteel Belt]	Kalimdor	Find 10 pieces of Soft-shelled Clam Meat and bring it back to Mai'Lahii at Shadowprey Village. Soft-shelled Clam Meat (10)	I can't wait to go fishing with some fresh soft-shelled clam meat; did you bring me the 10 pieces of it I need?	Mai'Lahii	Mai'Lahii	I found the ship at 3333 Bubbles can be found just north of the ship and at 2538 Bait was found at 2547 2340 24,43 2936 and at local wildlife in the area.	The ship is at 33,33	In addition to killing the mobs listed that drop the Meat, you can loot underwater clams that are in the area. There are 34-35 mobs in the area that you'll probably have to kill to be able to loot the underwater clams. There are also a number of water logged chests if you're a rogue looking to level up your lock picking skill. Becuase of swimspeed this becomes a slow quest. This quest is also very near https://classicdb.ch/?quest=6143 for the Horde, so you might just want to hit them at the same time.	Make sure to pick up a quest at location 36,30 while you're on the beach! It's a book that you have to click on.	Watch out for the crawlers on the ocean floor. They won't aggro on you (unless you attack them), but they will destroy the giant clams you need to open in order to get the meat. They run fast once they've zeroed in on a clam, so attack them before they get near it.
/?quest=261	Down the Scarlet Path	39	34	Alliance	3000 XP	Kalimdor	Destroy 30 Undead Ravagers, then return to Brother Anton at Nijel's Point. Undead Ravager slain (30)	The Scourge grows in power with the passing of each day. If you truly wish to halt its advances, then show me.	Brother Anton	Brother Anton	the entrance is at 64, 81--big red banners, archway, the whole deal.&nbsp You'll think you're wandering into a horde town.	When the game was first released, the Necromancers used to be named Magram Necromancers, but since some people wanted to choose Magram, they made them just Outcast Necromancers. If you have spell cast bars, you can still see the spell named 'Summon Magram Ravager' when they summon an Undead Ravager. Quick fix on Blizzard's part, but missed a small piece )	[b]/tloc[/b] [i]65, 80 60, 90[/i] There are [u]two[/u] entrances. - Shadow resistance - High (note this shadow priests) [s]- Immune to bleed effects (Rip for druids etc)[/s] * I recently found that they had changed the immunity of bleed effects while leveling my rogue. Seems they can now take Bleed dots etc, GG :) Your best bet is to stay on the rocky hillside to avoid any pats on the dirt road below. The next part of the quest ([url=http://classicdb.ch/?quest=1052]Down the Scarlet Path[/url]) will lead you to Southshore, Hillsbrad to speak to [url=http://classicdb.ch/?npc=3980]Raleigh the Devout[/url]. He is upstairs, inside of the Inn. Go up to the second floor, he's in the last room on the right. @ 10,000 exp rewarded.	[url=http://files.upl.silentwhisper.net/upload1/undeads.JPG]http://files.upl.silentwhisper.net/upload1/undeads.JPG[/url]	3000 XP at level 39.
/?quest=1052	Down the Scarlet Path	40	34	Alliance	1550 XP	Kalimdor	Take Brother Anton's Letter of Commendation to Raleigh the Devout in Southshore. Letter of Commendation Provided Item: Letter of Commendation	Who goes there? What do you want from me?	Brother Anton	Raleigh the Devout	1550 XP at level 39.	Leads to https://classicdb.ch/?quest=1053	he's upstairs in the inn	51,59 Southshore. Second level of the Inn. =)	He's upstairs at the Inn
/?quest=5421	Fish in a Bucket	1	25	Horde	8 XP | Item: Bloodbelly Fish	Kalimdor	I'll reward anyone who makes my life a bit easier... I enjoy doing as little as possible, mon! Below the docks here in Shadowprey Village, I've many shellfish traps. If you're kind enough to do my work and collect me my shellfish, then I'll reward you with something you want... get my drift mon? For every five shellfish you bring me I will give you a fine Bloodbelly fish! Shellfish (5)	N/A	Jinar'Zillen	Jinar'Zillen	why has everyone neglected to mention that opening a trap may spawn a vicious lobsterman who is after your soul?	Gather shellfish from underwater shellfish traps. For every 5 shellfish you return, you get 50 copper (!) and a bloodbelly fish. Bloodbelly fish are a tasty treat (1392 health) and are needed for the Catch of the Day quest. The traps can be found in deep water of the docks in shadowprey village. When you open some of the traps a lvl 34 Drysnap Crawler appears instead. As of the time of this writing, the NPC for this quest is a little screwed up, doesn't have the usual exclamation/question marks. But if you bring him the shellfish, he will give you the fish you seek.	It's there, there are 4 trap spawns that I've found, they seem to respawn fairly quickly, they are arranged in an arc around the end of the dock.	The traps are at (20,76) (19,77) (22,75) (23,77) (24,77) With a fairly fast spawn.	I needed 20g to pay a friend back after borrowing it. I used to go to shadow prey a lot and collect tons of shellfish and collect the 55s reward over and over. I got 80 shellfish today and couldn't carry anymore because of my over-crowded inventory....so I headed back to the dock to cash in. THE GUY DOESN'T PAY YOU 55s ANYMORE! All that work for nothing but a bunch of stinking bloodbelly fish. THANKS BLIZZARD!
/?quest=1368	Gelkis Alliance	33	30	Horde	650 XP	Kalimdor	Gain a Friendly reputation with the Gelkis, then speak with Uthek the Wise. Gelkis Clan Centaur (Friendly)	Your two feet step on Gelkis earth. You are not welcome here!Prove you seek friendship with the Gelkis. Kill Magram centaur. Return when the ground is wet with Magram blood.	Gurda Wildmane	Uthek the Wise	Before accepting this quest or Magram Alliance (https://classicdb.ch/?quest=1367) it is a good idea to check the rewards for the final quest in the series since you can only complete one series without taking a lot of effort faction grinding after finishing one series. The rewards for the Gelkis Alliance series are: -Gelkis Marauder Chain (mail chest: 14 agi, 7 str https://classicdb.ch/?item=6773) -Uthek's Finger (off-hand: 5 stam, 5 int, 5 spi https://classicdb.ch/?item=6774) The rewards for the Magram Alliance series are: -Magram Hunter's Belt (leather belt: 8 agi, 9 stam https://classicdb.ch/?item=6788) -Ceremonial Centaur Blanket (cloak: 2 int, 9 spi https://classicdb.ch/?item=6789)	Fun facts: Each kill gives you 20 reputation, while taking 100 reputation from the opposing faction. Therefore, it will take you 50 kills in order to become Friendly with the prescribed faction.	The Magram Villiage is located around 73,73 The Gelkis Villiage is 37, 86	he can be found at the very southwest of desolace at the gelkis camp 36,79	Location of Magram Village is around 73,74
/?quest=6132	Get Me Out of Here!	39	34	Both	2250 XP	Kalimdor	Escort Melizza Brimbuzzle, then speak with Hornizz Brimbuzzle at the Kodo Graveyard in Desolace.	Have you seen my sister Melizza? She's always on the go, which gets her into trouble all the time.	Melizza Brimbuzzle	Hornizz Brimbuzzle	This took me a few runs and you may need a mount, not sure. 1. Make sure the path is clear. 2. Start the quest. 3. When the 4 Centaur show up, move to your left and keep moving east as far from them as possible. They will not attack and disappear. 4. When the group at the gate appears with the two dogs, jump on your mount and aggro them. Run them around for a little while, they will eventually disappear. 5. By this time she is running to the quest turn-in.	Melizza is in a small wicker box next to a tent at the coordinates of 33,54. Hornizz is on the southwest side of the Kodo Cemetary at 47,62.	For those using coordinates, the Goblin's Cage is located at 33,53, just around the side of the tent entrance. During the escort in addition to the regular mobs in the area, 4 maulers will spawn as she approaches the first Y intersection, and 3 wranglers along with their hyena's will spawn just as she exits the mountain area. As long as you have some crowd control or assistance it shouldn't be too difficult to clear these larger spawns, but you are not able to pre-clear them or pull singles out to even the odds out.	I think this may be horde only.. I tried to talk to her but a sword appeared, not a chat bubble. Maybe a faction issue? Also, FYI the camp is to the right when you enter from the East... it would be to the left if you're oming from the South.	Get this quest from the caged goblin in the Valley of the Spears. If you enter from the front of the valley, she is towards the right. You will need to clear both regular mobs and mobs that appear every so often to attack her. Bring at least one friend and it's not hard at all.
/?quest=6134	Ghost-o-plasm Round Up	39	34	Both	2250 XP | Pick: [Condor Bracers, Anchorhold Buckler]	Kalimdor	Bring 8 Ghost-o-plasms and the Crate of Ghost Magnets to Hornizz Brimbuzzle in Desolace. Crate of Ghost Magnets Ghost-o-plasm (8) Provided Item: Crate of Ghost Magnets	Where's my ghost-o-plasm, <name>?	Hornizz Brimbuzzle	Hornizz Brimbuzzle	When the ghosts show up, they are not hostile. The ghosts with a blue aura can be pulled without worrying about aggroing more ghosts. The ghosts with the green aura act as normal though, so if you pull one of them, you will pull all the nearby green aura-ed ghosts. For every ghost you kill, another will show up, walking towards the magnet. Use that to your advantage by pulling new ghosts before they get too close to the magnet. If ghosts aren't showing up or if all the existing ghosts have the green aura, just wait for your magnet to decay. All the ghosts will disappear and you can place a fresh magnet.	its at about 64,91	Place the provided crate atop the little hill at about 63,89 to use the crate and summon the ghosts.	Having recently completed this quest, here are a few pointers to sucess. First, the location where you drop the magnet is in a horseshoe area to the right of the Magram area. You will see that the entrance is sunken a bit in the terrain and you can see a huge arch before entering the area. You will know you are in the right area if you see skeletons walking around. Once you enter the horseshoe, you need to clear the area, so start killing the skellies and then the necromancers. If you can interrupt the casters, do so as quickly as possible as they summon more skellies. Once you get to the 'bend' in the horseshoe, that is the location where the magnet needs to be activated. You will know you are in the right location because the walls of the area will widen and you will have a good sized open area between the two giant skeleton bones on either side. If you look at the ground, you will see a slight depression in the ground right in the middle of that open area. That is where you can place the magnet as that is the center of the open area and gives you room to work. If you are soloing, you will need to re-activate the magnet several times. After you have cleared the area, right click on the magnet in your inventory and wait for it to activate (it will be about a 2-3 second delay). Then, immediately back up away from the magnet and up against one of the walls. Immediately, you will see the centaur ghosts appear. Five (5) will appear at first and each one you kill results in another appearance of a ghost. At this point, the ghosts will be neutral and then become angry when they realize what is happening. So, you have about three seconds to pull away from the ghosts, which is plenty of time. You will see text on your screen indicating what the centaurs are doing. Wait for one of the centaur ghosts to pull away from the pack and pull that one to you. DO NOT go after it or you will aggro the other ghosts. Kill the ghost you have pulled and loot the plasm. If you pull when the ghosts are too close, you will pull more than one. They have a short link range for the aggro, so when there is some space between the centaurs pull one. If you are soloing, then you will be able to pull and kill two centaurs before having to re-activate the magnet again. The ghosts will vanish into thin air. You should use the time between magnet reactivations to clear the area of any skellie or necromancer spawns that will pop up several times during your quest. Then, just repeat the process until you have your eight plasm. When you are done, let the magnet expire and the ghosts disappear and then you will probably have to fight your way out of the horseshoe. Just take your time, keep your distance and wait for the centaurs to separate before pulling. Good luck!	Be warned they curse you with 'Curse of the Fallen Magram' which increases all damage taken by 15%.
/?quest=5943	Gizelton Caravan	38	32	Both	2850 XP | Pick: [Sidegunner Shottie, Kodo Brander, Studded Ring Shield]	Kalimdor	Escort the Gizelton Caravan through Mannoroc Coven. Talk with Smeed at Scrabblescrew's Camp for your reward. Escort Gizelton Caravan past Mannoroc Coven	You know, if that caravan were to ever disappear I would be ruined! You're not the bearer of bad news about the caravan, are you?<Smeed wipes his brow.>Thank the goddess of greed!	Rigger Gizelton	Smeed Scrabblescrew	This is the second of two quests on the caravan trade route between Kormek's Hut and the Gelkis Village. It is also the harder of the two. After returning to the Gelkis Village, the caravan sets up shop and rests for 10 minutes. Then it departs headed east along the road and stops just outside the entrance to Mannoroc Coven. At this point the quest becomes available for only 4 minutes. If it is not recieved within that period, the caravan continues east along the road and then north past the Kolkar Village and finally west to Kormek's Hut. You have to then wait for the caravan to complete it's circut before you can pick up the quest (which takes approx. 40-60 minutes! depending on the quests being picked up or not along the way) For the quest, you are attacked by three seperate mobs as you pass through Mannoroc Coven heading east. All three mobs spawn the same units and they are as follows : 1 Lesser Infernal (level 36-37) 1 Doomwarder (level 37-38) 1 Nether Sorceress (level 39-40) After the third mob is defeated, the quest objective is completed and you can head directly to Scrabblescrew's Camp to recieve your reward.	The quest is really tough to do if u dont know how. So, as few of you said before, get involved as less as possible, just stay aside and assist a little. I soloed as a hunter level 32. Note: If u fail the quest (as i did once), go to [b]40.80[/b] where the caravan stops and wait them exacly 10 minutes, after that, the caravan start to move again and before they enter in Mannoroc Coven u should speak with the goblins and take the quest again!(leave the failed quest before that)	[url=http://img67.imageshack.us/img67/3205/wowscrnshot040507071922tg6.jpg]http://img67.imageshack.us/img67/3205/wowscrnshot040507071922tg6.jpg[/url] The Caravan travels back & forth on its trade route.&nbsp After its southern stop & when it heads north and it gets to 45,75 west of Mannoroc Canyon one of the goblins shouts it needs help being escorted.&nbsp At this point it'll have a yellow '!' above its head. Easy if you're 35+. All npc caravan members will help kill if the mobs are close enough. Two to three fights of about 3 mobs each, all lv 34-38 range IIRC. You can heal any NPC if they get low on health. If you fight a mob that isn't part of quest, any mob on side of road, if you bring it close enough to caravan they'll start killing it too.	The Caravan made 3 stops with with 3-4 mobs per stop. The kodo will charge against mobs so just pick one at the time. Return the Quest at 62,62.	When the quest becomes available he will yell his location and ask for assistance. Reminded me a lot of a player when he did that. :)
/?quest=1371	Gizmo for Warug	35	30	Both	2050 XP	Kalimdor	Maintain your reputation with the Magram, and bring an Advanced Target Dummy to Warug in the Magram Village in Desolace. Advanced Target Dummy Magram Clan Centaur (Friendly)	If you are not our enemy, then you will do what I ask!	Warug	Warug	you were interested in aquiring a dummy and you cant find on on AH AND you do not mind putting some money into it, then here's what you need: 1 iron strut, 1 bronze framework, 1 gyrochronatom, 4 heavy leather, 1 Lvl 185 Engineer Cant find that stuff you say? Here are the core elements: 3 iron bars, 2 bronze bars, 1 gold bar, 4 heavy leather, 1 medium leather, 1 wool cloth Good luck and happy questing.	Why are you people confusing everyone? Coordinates for Warug are 75,68. I fyou don't know what you're talking about, please don't post!	This quest series continues with the quests 'Khan Shaka' and finally 'Khan Hratha' https://classicdb.ch/?quest=1375 https://classicdb.ch/?quest=1381	Both magram and gelkis suck, so just do the gelkis alliance.Thats why: 1.Gelkis have better rewards. 2.They have more sensible quests, as uthek is aiding her tribe while warug is just plain stupid and mean. 3.Magram are actually easier to kill.Just watch for the pack runners. 4.Gelkis chests in their caves you can loot when you are friendly with them. All in all, centaurs suck.	Worst waste of money ever spent on a quest. http://img529.imageshack.us/img529/1107/waruggl4.jpg
