# Quest Data for Kalimdor - Mulgore
# Generated: 2025-08-18 16:48:44
# Total quests: 25
# Comment scrape timestamp: 2025-08-18 17:39:12

Quest Extension	Name	Level	Required Level	Faction	Rewards	Category	Instructions	Progress	Start	End	Comment1	Comment2	Comment3	Comment4	Comment5
/?quest=773	Rite of Wisdom	10	3	Both	850 XP	Kalimdor	Travel to Red Rocks east of Thunder Bluff and speak with the Ancestral Spirit.	N/A	Seer Wiserunner	Ancestral Spirit	61,20	The spirit is surrounded by Bristlebacks. You can pick up the quest https://classicdb.ch/?quest=833 : A Sacred Burial at 60,25 and do that quest while working your way to the spirit.	You don't need to follow the ghost wolf, you can go directly to the Ancestral Spirit at 61, 21.	The Ancestor Spirit is in the burial site in Red Rocks. He's surrounded by lvl 9-10 Bristleback Interlopers so he's a bit tough to get to.	You can do this at the same time as the Sacred Burial quest. Get that one first so you can get the extra experience when you finish killing the Bristlbacks. You can solo this at 10 if you have the proper pulling techniques. My results: You gain 850 experience. Your reputation with Thunder Bluff has increased.
/?quest=776	Rites of the Earthmother	14	3	Horde	1250 XP | Item: Kodo Hunter's Leggings	Kalimdor	Cairne Bloodhoof in Thunder Bluff wants you to bring him the Horn of Arra'chea. Horn of Arra'chea	Have you tracked down Arra'chea yet?	Cairne Bloodhoof	Cairne Bloodhoof	I was bored. Its a very small graphic using map notes to plot the points where Arra'chea walked full circle. [url=http://i2.photobucket.com/albums/y15/ichick/4WoW/mob_arrachea.gif]http://i2.photobucket.com/albums/y15/ichick/4WoW/mob_arrachea.gif[/url] [url=http://i2.photobucket.com/albums/y15/ichick/4WoW/mob_arrachea.gif]Can also Right Click, Save As[/url] Tauntress Cabal kaBob on [url=http://darkspearhorde.org/]DarkspearHorde.org[/url] [url=http://profile.xfire.com/ichick][url=http://miniprofile.xfire.com/bg/os/type/3/ichick.png]http://miniprofile.xfire.com/bg/os/type/3/ichick.png[/url] [/url]	Incorrect spawn - Actual spawn = 49.19 Killed him repeatedly at spawn for about 15mins collecting leather/kodo hide. If he isnt there wait about 5-10mins and he will appear Image link - http://img339.imageshack.us/img339/6774/spawnlt0.jpg	An easy way to find Arra'chea is wait by the rock by Lorekeeper Rain totem southwest of the Red Rocks. Arra'chea walks past the rock a little while after it spawns. Note the rock has a pictures of animals on it, like a buffalo and a llama.	Arra'chea walks around The Golden Plains, so the kodo is hard to find, but the spawn spot is 49,18, after arra is killed thats where the kodo will spawn, i sat there and camped it, must have killed like 30 times. Just goto those coords and he will either spawn there, or walk by. To see coords get CTMOD (Cuz cosmos is crap, too many errors, and cosmos causes you to get disconnected from server alot, CTMOD is the best) http://www.ctmod.net	49, 19 wandering around
/?quest=745	Sharing the Land	6	1	Both	550 XP | Item: Flash Pellet 25	Kalimdor	Kill 10 Palemane Tanners, 8 Palemane Skinners, and 5 Palemane Poachers, then return to Baine Bloodhoof in Bloodhoof Village. Palemane Tanner slain (10) Palemane Skinner slain (8) Palemane Poacher slain (5)	If the Palemanes had respected the land and its inhabitants more, this conflict would have never occurred.	Baine Bloodhoof	Baine Bloodhoof	The cave is at 34, 62.	You do not need to go to the cave to find Paleman Poachers. There are two camps of gnolls south of Bloodhoof, the one directly south, and another to the east of it. The eastern camp has all three gnolls needed for the quest and is much easier to navigate than the cave. I highly recommend ignoring the cave and taking out the camps to the south. An added bonus for the camps is that it usually has a named gnoll there as well, although he can be difficult to solo as he is usually guarded	There is also a small camp of the Palemane's directly south...not in a cave...	Ok for those that need to know co-ords for the southern camp are 48,71 and the poachers where at 53,72 with a named silver elite called Snagglespear... level 9, not to tough to kill but the loot was real bad for the effort :(.... anyway I found all types here and they were easy to get to	By 'silver elite', you mean rare spawn.
/?quest=765	Supervisor Fizsprocket	12	5	Both	900 XP | Pick: [Compact Fighting Knife, Goblin Smasher]	Kalimdor	Kill Supervisor Fizsprocket and return his clipboard to Morin Cloudstalker at Bloodhoof Village. Fizsprocket's Clipboard	I seethe with anger at the thought of the atrocities the Venture Co. is willing to perpetrate against us in the name of profit.	Morin Cloudstalker	Morin Cloudstalker	To find Fitzsprocket, head straight east from the entrance of the mine.&nbsp You'll end up in a small room with a crane holding logs in it.&nbsp Fitzsprocket spawns somewhere in the center of the room.	From the start just keep heading east until you see a dead-end. He will be either at the end or near the fork in the bend, hes in the area to the east anyway. Done it lvl 11 warrior, no problems. Goodluck =) heres a picture to show his location : [url=http://img192.imageshack.us/img192/8130/fizsprocket9rz.png]http://img192.imageshack.us/img192/8130/fizsprocket9rz.png[/url] hope the image helped you all.	The mine is easy to find, it's on the eastern side of the map. The hard part is finding Fizsprocket, because the mine is a huge maze. He actually isn't far from the entrance if you know where to go... Just head due east from the entrance and keep going. He's in a small room with a crane holding a bundle of logs with 2 deadend passages leading out from it.	This seemed to be a very painful quest, specially for the level and if you do it alone. I gained around 1 ½ levels in the cave to the east coming from the Ravaged Caravan, and that was just looking for him in there. If you enter from the eastern cave mouth, and stick to the right side as much as you can, you will find him :) Be careful with pulls, as they easily come in 2 - 3.	65,44 I did it like 5 minutes ! 2qest killing the guys: Venture co-Worker and Venture co-supervisor. And finding the Fizsprockets clipboard. Take the too quest from the guard and go to the cave Loc: 61,48 and when you are in the cave go to 65,44 and kill the Fizsprockets worker. Ops there is too same cave: The venture Co. mine And Venture Co. mine CORRECT MINE IS: THE venture Co. mine. Good luck /Eastwood
/?quest=761	Swoop Hunting	6	4	Both	675 XP	Kalimdor	Bring 8 Trophy Swoop Quills to Harken Windtotem in Bloodhoof Village. Trophy Swoop Quill (8)	Have you found the swoops, <name>. Do you have their quills?	Harken Windtotem	Harken Windtotem	Tloc 48, 35&nbsp found quite a few there	My suggestion: don't bother trying to focus on swoops, just look for them as you're doing various other quests, and it will finish on its own. This isn't a chain so there's no hurry.	Where can I find the swoops in question?	Kill wiry swoops around 36,55 best spot to find them.	Around [b]45.40[/b] i found 3 to 5 of them.
/?quest=770	The Demon Scarred Cloak	12	6	Both	900 XP | Pick: [Skorn's Hammer, Skorn's Rifle]	Kalimdor	Find someone who knows of Ghost Howl. Provided Item: Demon Scarred Cloak	N/A	Demon Scarred Cloak	Skorn Whitecloud	The quest begins from an item dropped off a rare spawn named Ghost Howl. I found him at (49,16)	the hand in is 46 ,60 in bloodhoof village folks a cowman called skorn :)	Ghost Howl wandered through as I was killing harpies just north of Thunder Bluff. He dropped a 'Demon Scarred Cloak' soulbound item that, when clicked, starts this quest. Head back to Skorn Whitecloud in Bloodhoof. The end text for this quest is: --- I can barely believe my old eyes! You defeated the great ghost wolf Ghost Howl? I look upon you with new respect, young hunter. You are a hunter of extreme skills. Let me offer your something. My days of hunting are over, but I would be honored if you used one of my weapons in your hunts. May it strike true, and bring you renown (sic). And let us hop that Ghost Howl's spirit has finally found peace. --- Choose one: [b]Skorn's Hammer[/b] binds when picked up Main hand, mace 12-23 damage, speed 2.70 (6.5 dps) +1 strength durability 40/40 [b]Skorn's Rifle[/b] binds when picked up Gun 6-13 damage, speed 1.90 (5.0 dps) durability 35/35 Also, 900 XP at level 11, and the Demon Scarred Cloak is equippable as well: [b]Demon Scarred Cloak[/b] Soulbound Unique Back 10 Armor Requires level 6	This is another one of those quest items that don't get erased or dropped after that quest is complete... anyone that's wondering about it, just toss it.	Skorn Whitecloud is standing outside the inn in Bloodhoof Village at loc 46,60.
/?quest=861	The Hunter's Way	10	10	Both	850 XP	Kalimdor	Bring 4 Flatland Prowler Claws to Melor Stonehoof in Thunder Bluff. Flatland Prowler Claw (4)	Greetings. There is an air about you that tells me much. Do we have business, you and I?	Skorn Whitecloud	Melor Stonehoof	can sb tell me where is the best location to look for flataland prowlers?	North of TB is good around 48,12	Found most of mine North of Thunder Bluff around 40.4 / 11.9 (using Cartographer) .... rather pathetic drop rate for me however :(	Killed the last Prowler in Northern TB.You can also find some near the Praire Wolf Alphas...but thos r hard to find. And I killed the Rake on the way..^.^.He looked so cute that I was about to go on my hunter and grab him.On Petopia they said he was a good fast-attack pet.(Yet my hunter is a lvl 24 :(...).	Kind of a slow drop rate. I found a nice little group of them around 55,23 (maybe 8-10 prowlers in a small area), near Red Rocks which is directly east of Thunder Bluff. Did this at 24 on an undead rogue, I'm trying to catch up on all the prerequisites for James Horde leveling guide (21-30). Doing all the prequest chains I missed, so I can get in synch with the guide eventually. I started by doing random quests all over and running instances alot. Its kind of a mess now and I'm running around doing quests like these to catch up (lvl 10 quest lol). I recommend his guide though, I followed it on my mage and people in my guild are in awe how fast I level.
/?quest=749	The Ravaged Caravan	8	5	Both	525 XP	Kalimdor	Morin Cloudstalker wants you to examine the contents of a supply crate at the Ravaged Caravan.	N/A	Morin Cloudstalker	Sealed Supply Crate	As you can see on this map (https://classicdb.ch/?object=2908), the caravan is located at 53, 48.	&nbsp &nbsp There are indeed 2 quests for the same name, one is Mulgore low level horde, 2nd is in nagrand out of Telaar, boxes for BC quest are on the Warmaul hill	He is around 57'61&nbsp he is walking back and forth the road.	You have to click on the box 'Sealed Supply Crate'. Open it, complete quest, accept new one and take the papers back to Morin.	This Q is in Mulgore ffs not in nagrand xD Edit: Maybe blizz was so lame to call 2 q's thesame? :P
/?quest=751	The Ravaged Caravan	8	5	Both	525 XP	Kalimdor	Return the Venture Co. Documents to Morin Cloudstalker near Bloodhoof Village. Venture Co. Documents Provided Item: Venture Co. Documents	Hail, <name>. Have you learned anything new about the Venture Co.'s plans and operations in our homeland?If they plan to exploit our lands as they have others, the Outrunners will be quick to put an end to it.	Sealed Supply Crate	Morin Cloudstalker	Morin Cloudstalker can be found patrolling the road from Bloodhoof Village to the Barrons for those of you who can't find him.	The Ravaged Caravan is located at 53,48. Kill as many Venture Co workers as you can, as they will run to get others when near death.	Leads to https://classicdb.ch/?quest=764	The Quest NPC walks a line between 51.8,59.5 (The three-way intersection in the bloodhoof village roads) to 59.1,62.1 (about half-way to the barrens going east on the road.)	N/A
/?quest=764	The Venture Co.	10	5	Both	625 XP	Kalimdor	Kill 14 Venture Co. Workers and 6 Venture Co. Supervisors for Morin Cloudstalker at Bloodhoof Village. Venture Co. Worker slain (14) Venture Co. Supervisor slain (6)	The Venture Co. was refused mining rights here in Mulgore, but it would seem that they do not take no for an answer. We tauren are not ones to mince words, however, and we have other ways of getting our message across.	Morin Cloudstalker	Morin Cloudstalker	it's 61,48 for the Venture Co. Mines	Best to do this while doing [url=https://classicdb.ch/quest=245]https://classicdb.ch/quest=245[/url].&nbsp You'll kill plenty of supervisors and workers on your way into Fizsprocket.	The cave is directly east of the ravaged caravan, and it is named The Venture Co. Mine as opposed to Venture Co. Mine.	Fizsproket is to the right once you're inside.	Can't find the guy to return the quest to in Bloodhoof Village....
/?quest=758	Thunderhorn Cleansing	8	4	Both	700 XP | Item: Thunderhorn Cloak	Kalimdor	Use the Thunderhorn Cleansing Totem at the Thunderhorn Water Well, then return to Mull. Cleanse the Thunderhorn Water Well Provided Item: Thunderhorn Cleansing Totem	N/A	Mull Thunderhorn	Mull Thunderhorn	oh i found at 44.44 with patch 2.0.4	Tauren quest only.	At level 9, this got me 700 XP and an increase in my reputation with Thunder Bluff.	44 , 45 coordinate	The pre-req to this quest is Thunderhorn Totem, requires 6 Stalker Claws and 6 Cougar Claws from Prairie Stalkers and Flatland Cougars.
/?quest=756	Thunderhorn Totem	7	4	Both	625 XP	Kalimdor	Bring 6 Stalker Claws and 6 Cougar Claws to Mull Thunderhorn. Stalker Claws (6) Cougar Claws (6)	<name>, do you have the claws I sent you to gather? The Thunderhorn Water Well grows more tainted with each passing hour!	Mull Thunderhorn	Mull Thunderhorn	I found many of the courgar and stalker claws around 39,49 drop rate is horriable at 15-20% so prepare to grind :)	Tauren quest only.	At level 9, this got me 625 XP and an increase in my reputation with Thunder Bluff.	-= 36.35 =-	Not that bad of drop rate, many around 44,47!
/?quest=760	Wildmane Cleansing	10	4	Both	1050 XP | Pick: [Ceremonial Tomahawk, Dreamwatcher Staff]	Kalimdor	Use the Wildmane Cleansing Totem at the Wildmane Water Well, then return to Mull Thunderhorn. Cleanse the Wildmane Well Provided Item: Wildmane Cleansing Totem	N/A	Mull Thunderhorn	Mull Thunderhorn	Tauren quest only.	for those who don't have corr's this is north of thunder bluffs elder rise	48,60 is where the guy is to turn the quest in at Bloodhoof Village	Directly north of thunderbluff( 43.14). Mobs arround it are level 8-9 humanoids	So, that was nice, but does anyone know the cords?
/?quest=759	Wildmane Totem	10	4	Both	850 XP	Kalimdor	Bring 8 Prairie Alpha Teeth to Mull Thunderhorn in Bloodhoof Village. Prairie Alpha Tooth (8)	<name>. Do you have the teeth I asked for?	Mull Thunderhorn	Mull Thunderhorn	Tauren quest only.	alphas are at base of lift to thunder bluff...42,19 area	Praire Wolf Alphas can also be found near Lorekeeper Raintotem (quest A Sacred Burial) loc. 59,25	i have killed i whole bunch of them but i can't get a bloody tooth from them why is that?	In the same general Area as The Hunter's Way Quest near 52.23 Plenty of Wolves and Cats
/?quest=754	Winterhoof Cleansing	6	4	Both	550 XP	Kalimdor	Use the Winterhoof Cleansing Totem at the Winterhoof Water Well, then return to Mull Thunderhorn. Cleanse the Winterhoof Water Well Provided Item: Winterhoof Cleansing Totem	N/A	Mull Thunderhorn	Mull Thunderhorn	53,66	Tauren quest only.	You don't even have to clear the area, they can't stop you from casting the cleansing, only slow you down.&nbsp If you can take a few hits, just ignore the goblins. Oh, and this quest is Tauren-only.	The mob respawns are kinda slow. The goblins gaurding the well were already dead. They're like lvl 6, so most people should be fine to do it.	U got the well stones but u need ambercorn seed or something. It can be found under most of the trees in mulgore
