# Quest Data for Eastern Kingdoms - Dun Morogh
# Generated: 2025-08-18 16:41:13
# Total quests: 31
# Comment scrape timestamp: 2025-08-18 17:20:13

Quest Extension	Name	Level	Required Level	Faction	Rewards	Category	Instructions	Progress	Start	End	Comment1	Comment2	Comment3	Comment4	Comment5
/?quest=314	Protecting the Herd	12 Group	6	Alliance	900 XP | Pick: [Rancher's Trousers, Soft Leather Tunic, Coldridge Hammer]	Eastern Kingdoms	Rudra Amberstill wants you to slay Vagash and bring his fang to her at the Ram ranch. Fang of Vagash	Vagash still terrorizes the herd! Please help us by killing the wretched beast.	Rudra Amberstill	Rudra Amberstill	He is in a cave on the hill directly behind the building where the quest giver is. When facing the building from the corral, look for a tree on the left side of building on the hill. you can climb up there. Or if you go back to the main road and head back down toward Iron Forge a little bit, there is a hidden path you can take up to the cave.	He's at 62,46.	Vagash no longer does that frost breath attack. He now does a Frost Nova type of spell. Also, you don't need to go up the path to get to him. From the left side of the porch, facing the house, look slightly to your left. You'll see a small incline going up the hill. There is a tree there. Run up that part of the hill, behind the tree. Once you're past it, turn around and run up another incline and you'll be right at the cliffs edge where Vagash's cave is. This saves time from having to run around the mountain.	Confirmed. No longer an Elite. A more exact coordinate location (62.0, 47.2). The path that leads to him starts at (59.5, 50.6).	ok when you get the quest go directly up the mountain to the north.&nbsp Up there, there is a cave and in the cave it the guy you have to kill!
/?quest=415	Rejold's New Brew	10	8	Alliance	85 XP | Item: Mug of Shimmer Stout (1.11)	Eastern Kingdoms	Speak with Rejold Barleybrew.	N/A	Tharek Blackstone	Rejold Barleybrew	This quest is in the retail release, I just completed it. The trick is that it's only available after you finish [b]The Perfect Stout[/b]. The problem is that the quest giver for [b]Rejold's New Brew[/b] is Tharek Blackstone, who's in Kharanos. The other problem is that right after you complete [b]The Perfect Stout[/b] in Brewnall Village, you are asked to do [b]Shimmer Stout[/b]. [b]Rejold's New Brew[/b] directly leads to [b]Shimmer Stout[/b], so if you accept [b]Shimmer Stout[/b] upon completing [b]The Perfect Stout[/b] (as presumably most people do) you won't be offered [b]Rejold's New Brew[/b]. So, if you really want to do [b]Rejold's New Brew[/b], you must do the following: 1. Complete [b]The Perfect Stout[/b] in Brewnall Village. 2. Decline the offer to start [b]Shimmering Stout[/b] (in Brewnall Village). 3. Head to Kharanos and talk to Tharek Blackstone. He's right outside of the blacksmithing building. Tharek will offer you [b]Rejold's New Brew[/b], then you can head back to Brewnall Village whereupon [b]Rejold's New Brew[/b] will lead automatically to [b]Shimmering Stout[/b].	This quest becomes undoable if you finish Shimmer Stout quest first. The second part of this quest chain can be done at the cost of skipping this quest (the first part)	He is on 30,45.	its there but u have to speak to him before u take the quest shimmer stout. and pilot bellowfiz gives it too.	why do they do $%^ like that, man, cant get any reputation like this -_-
/?quest=320	Return to Bellowfiz	8	2	Alliance	875 XP | Pick: [Sharp Axe, Gnarled Short Staff, Camping Knife]	Eastern Kingdoms	Give the cask of Evershine to Pilot Bellowfiz at Steelgrill's Depot. Cask of Evershine Provided Item: Cask of Evershine	Did you get that Evershine?	Rejold Barleybrew	Pilot Bellowfiz	end in Dun Morogh (49, 48)	This quest is pretty easy. Just go back to Kharanos and just a little further near where the gnome mounts are sold at 50 48.	How to complete [quest=320]: [ol] [li]accept quest /way 30,22, 45,78[/li] [li]you will receive [item=2696][/li] [li]return quest /way 49,41, 48,36[/li] [/ol] [b]Video guide[/b]: https://youtu.be/q8g9ggoPGvY	N/A	N/A
/?quest=311	Return to Marleth	7	2	Alliance	625 XP	Eastern Kingdoms	Bring the barrel of Thunder Ale to Marleth Barleybrew at the Brewnall Village. Barrel of Thunder Ale Provided Item: Barrel of Thunder Ale	Did you make the switch?	Unguarded Thunder Ale Barrel	Marleth Barleybrew	How to complete [quest=311]: [ol] [li]accept quest on the barrel /way 47,69, 52,69[/li] [li]you will receive [item=2666][/li] [li]return quest /way 30,26, 45,51[/li] [/ol] [b]Video guide[/b]: https://youtu.be/llU3cYCJIVc	N/A	N/A	N/A	N/A
/?quest=466	Search for Incendicite	22	20	Alliance	1750 XP | Item: Beerstained Gloves	Eastern Kingdoms	Bring 6 loads of Incendicite Ore to Pilot Stonegear in Dun Morogh. Incendicite Ore (6)	Where is that ore, <name>?!	Pilot Stonegear	Pilot Stonegear	Travel to Thelgen Rock, just North of the Dun Algaz entrance into the Wetlands.&nbsp The entrance is on the left, surrounded by lvl 20-22 spiders.&nbsp This little cave is a great place to level, farm sellable/disenchantable items, and improve mining skill.&nbsp Mining skill can be a tad difficult to improve in the 100-150 range (mentioned above I believe) and the incendicite counts towards the mining skill.&nbsp Additionally, one can continue to mine the ore after reaching the six ore necessary to complete the quest.&nbsp &nbsp The ore may be auctionable, making it possible to sell the excess ore to those too lazy to travel to the cave themselves. The spiders are evenly spaced and may be killed one at a time with little chance of being mobbed.&nbsp The necessity of mining skill (65) prevents some from making use of this cave but the exp. gained from the mobs and the quest make this place great for those who can.	I was able to mine this at skill 115 in mining, and got several increases from it as well, as it was still green.	If you are not a miner you can buy the ores from AH if there is any for sale or ask a friend who is miner to get the ores for you. The ores itself are not Soulbound and can be traded freely.	This quest is very useful as it also increases your mining skill during the dull time of around 110-130 mining skill level.	This requires mining 65.. 3 of us in my guild needed this quest, and the incendicite ore takes a while to spawn... We spent prolly 1.5 hrs in there mining and killing the critters.&nbsp Found the cave at 53,64.&nbsp I got 1850exp at lev 23.
/?quest=413	Shimmer Stout	10	8	Alliance	420 XP	Eastern Kingdoms	Take the Barrel of Shimmer Stout to Mountaineer Barleybrew. Barrel of Shimmer Stout Provided Item: Barrel of Shimmer Stout	Hello, <class>! And what business takes you all the way out here?Something exciting, I hope. I haven't been in a good fight in days, and this barrel of ale is almost dry...	Rejold Barleybrew	Mountaineer Barleybrew	Found at 86,48	I made the mistake of looking in Loch Modan, don't. Coords are 86,48 in Dun Morogh, it's the last post before crossing into Loch Modan. Hope this helps.	Coords are 86,48 =)	/tloc 86, 48 confirmed	just look at the 'end at' map and it will show you where mountaineer barleybrew is.
/?quest=317	Stocking Jetsteam	6	2	Alliance	675 XP	Eastern Kingdoms	Gather 4 Chunks of Boar Meat and 2 Thick Bear Furs, and deliver them to Pilot Bellowfiz at Steelgrill's Depot. Chunk of Boar Meat (4) Thick Bear Fur (2)	Preparations are going well. How goes your hunting?	Pilot Bellowfiz	Pilot Bellowfiz	Don't be like me and cook the chunks of boar meat, they obviously won't count anymore.	Dun Morogh (49, 48)	How to complete [quest=317]: [ol] [li]accept quest /way 49,44, 48,34[/li] [li]go around /way 39,60, 48,18[/li] [li]kill [npc=1126], [npc=1125] for drop 4x [item=769] (~45% drop rate)[/li] [li]kill [npc=1196] for drop 2x [item=6952] (~40% drop rate). Bear locations: /way 36,01, 46,27 /way 29,42, 41,35 /way 27,78, 43,35 /way 26,38, 47,91[/li] [li]return quest /way 49,41, 48,35[/li] [/ol] [b]Video guide[/b]: https://youtu.be/A_m5LGDkWwQ	Has a far better drop rate off Large Crag Boars, compaired to normal ones. Theyre located all over Dun Morogh, more so to the S/E	the drop rate is great you are in the wrong place go tward the tundrid hill there are bears and boars there cords are 57,53 go there and rome and there should be some there
/?quest=467	Stonegear's Search	23	20	Alliance	460 XP	Eastern Kingdoms	Speak with Pilot Stonegear.	N/A	Mountaineer Kadrell	Pilot Stonegear	Map: [b]Dun Morogh[/b] Area: [b]Steelgrill's Depot[/b] (North-east of Kharanos) Coordinates: [b](49.48)[/b] 'Pilot Stonegear' stands by a left tank. There are two tanks. There are seven Mechanostriders in the right of the tanks.	49, 48	You'll find Pilot Stonegear just south of Ironforge entrance. Coords: 49,48	I seem to remember Longbeard told me about it...the dwarf in Ironforge military ward, next to the big birdlike tanks.	Of course, that doesn't mean you can get it twice - when you have picked it up from one of them, the second will no longer offer it. Also, if you've picked up the quest from Stonegear, none of them will offer it. All very logical.
/?quest=414	Stout to Kadrell	10	8	Alliance	625 XP	Eastern Kingdoms	Take the Cask of Shimmer Stout to Mountaineer Kadrell. Cask of Shimmer Stout Provided Item: Cask of Shimmer Stout	Greetings, <class>, and welcome to Thelsamar!	Mountaineer Barleybrew	Mountaineer Kadrell	loch modan 34,47	34,47 confirmed	(33, 49) it sorta depends because he walks around so he could also be around (34, 47)	He can be found between the South Gate Outpost and Thelsamar (Loch Modan) Just follow the road untill you find him.	34,47 are the Chords, In loch modan
/?quest=2160	Supplies to Tannok	5	1	Alliance	110 XP | Pick: [Tough Jerky 5, Refreshing Spring Water 5]	Eastern Kingdoms	Deliver the Crate of Inn Supplies to Tannok Frosthammer in Kharanos. Crate of Inn Supplies Provided Item: Crate of Inn Supplies	Hi there! Come in, take a seat by the fire and warm yourself with a flagon of ale.	Hands Springsprocket	Tannok Frosthammer	47,52	How to complete [quest=2160]: [ol] [li]accept quest /way 33,80, 72,24[/li] [li]you will receive [item=7646][/li] [li]return quest /way 47,23, 52,17[/li] [/ol] [b]Video guide[/b]: https://youtu.be/nP-lCL_k-J0	N/A	N/A	N/A
/?quest=313	The Grizzled Den	7	4	Alliance	625 XP	Eastern Kingdoms	Gather 8 Wendigo Manes and bring them to Pilot Stonegear. Wendigo Mane (8)	Hey, <name>. Been to the Grizzled Den yet? Those Wendigos can be fierce.	Pilot Stonegear	Pilot Stonegear	Wendigo cave: 42, 54 Turn quest in: 49, 48	Pilot Stonegear is at 49,48	How to complete [quest=313]: [ol] [li]accept quest /way 49,61, 48,54[/li] [li]enter the cave /way 42,36, 54,05[/li] [li]kill [npc=1135] for drop 8x [item=2671] (56% drop rate)[/li] [li]return quest /way 49,59, 48,54[/li] [/ol] [b]Video guide[/b]: https://youtu.be/Ye7YMfGCglE	An easier way to do this is to wait outside and kill the ones that respawn at the edge of the cave - no getting trapped by respawns, and there's no aggressive mobs close by.	I Soloed it with my lvl 7 pally (paladin) and i didnt take on 7 at once! The max amount i killed at once was 3!
/?quest=419	The Lost Pilot	10	8	Alliance	420 XP | Item: Siege Brigade Vest	Eastern Kingdoms	Find Pilot Hildelve.	N/A	Pilot Hammerfoot	A Dwarven Corpse	Pilot Hildelve is directly northwest of the questgiver at 79,36. You'll see a path that branches off to the left of the main road... the lost dwarf is a bloody mess at the end of the path, and Mangeclaw is in the valley behind him.	This corpse is located across from the quest giver in the same zone near a downed tree and a named bear you have to kill after you find the corpse.	My reward for this included a chain vest that was a moderate upgrade (I did this quest as a level 10 Human Paladin).	In the same area to the northwest there is an area that isn't covered by snow.&nbsp Towards the end of that area is a blackened patch.&nbsp 79,39 is correct actually but I overlooked it.&nbsp The unqiuely named bear was at the end past some cats.	comfirming 79,36 .. this is [b]STANDING ON HIS HEAD[/b]
/?quest=315	The Perfect Stout	9	5	Alliance	775 XP | Pick: [Goat Fur Cloak, Ivy-weave Bracers]	Eastern Kingdoms	Bring 6 Shimmerweeds to Rejold Barleybrew in the Brewnall Village. Shimmerweed (6)	Do you have that Shimmerweed? I almost have a batch of stout ready to brew, and I want to try throwing the weed in with this mixture.	Rejold Barleybrew	Rejold Barleybrew	This quest is now a Quest card in the Trading Card game and includes the quote: 'I'm on a quest, a quest to make the perfect stout. I know I can do it -- brewing's in my blood.' Just a fun fact. :)	I think this one is too hard for a hunter on his own. When you shoot the first target you get chased by two or three [url=https://classicdb.ch/?n=Frostmane%20Troll]Frostmane Troll[/url]s who shoot at you with magic and try to chop you up. The path approaching the camp is narrow, so there is no room to move about for a hunter, nor an opportunity to attack from a different angle. I spent hours looking for these trolls (I even explored in the far east of Dun Murogh, for the stupid sap I am. It says 'high up in the hills to the east' after all :-P). Then the tips here brought me closer, but still no luck. It turns out the path leading up to the troll camp is directly to the left (=north) of the cave entrance where the bears prowl around. Watch for the torches sticking in the ground. The bear cave is, as mentioned, to the east of the Iceflow lake. There are actually two camps. The first can be found by following the path straight up. The second is nearby. Take a left turn somewhere at the top of the path and cross the suspension bridge. Turn right to find the camp. To the left is another path leading down. Watch out for those trolls! :-)	Shimmerweed can be pickpocketed from seers as well as being dropped by them.	You find the camp going from the Iceflow lake up, you pass the cave with the bears and then you turn right. As said, some weed get droped by seers, others you find in baskets. the Seers are 8 and 9 lvl	The path that leads up to the tribe of Seers is at [b]37,42[/b], directly east of the lake beside a small cave. Hope this helps
/?quest=433	The Public Servant	11	6	Alliance	650 XP	Eastern Kingdoms	Kill 10 Rockjaw Bonesnappers for Senator Mehr Stonehallow at the Gol'Bolar quarry. Rockjaw Bonesnapper slain (10)	If we can remove the troggs from Gol'Bolar quarry, it will be the first step of many that we will have to undertake to rid ourselves of this menace.	Senator Mehr Stonehallow	Senator Mehr Stonehallow	Bonesnappers for Senator Mehr Stonehallow are found in the quary directly behind him... at coordinates 70,56 you will find the enterance to their ice cave.	I found the best place to hunt for Rockjaw Bonesnappers is around ronband's Compound is just southwest of Helm's Bed Lake, which is on the Eastern side of Dun Morogh. For those of you with Cosmos or Titan Panel add-ons, the coordinates are are around 77,60 Note: If you're a warrior, this quest pairs well with 'Ironband's Compound' pairs will with this quest, since the ore you're looking for is in the same area. (https://classicdb.ch/?quest=1681)	they are not in the quarry they are in a cave in the quarry theres a big thing too the north east if u stand in the quarry that looks like its made of ice and thats theyre cave	If you're gonna do the quest inside Gol'Bolar quarry, the most of them are inside the cave. Otherwise they're southwest of Helm's Bed Lake.	How to complete [quest=433]: [ol] [li]accept quest /way 68,69, 55,90[/li] [li]go around /way 75,11, 55,72[/li] [li]kill 10x [npc=1117][/li] [li]return quest /way 68,69, 55,90[/li] [/ol] [b]Video guide[/b]: https://youtu.be/ZKO-P3Y2BpQ
/?quest=291	The Reports	10	1	Alliance	420 XP	Eastern Kingdoms	Deliver Senir's report to Senator Barin Redstone in Ironforge. Senir's Report Provided Item: Senir's Report	Hmm... it would seem that my guards are becoming less discriminatory with petitioners. Well, what do you want? Make it quick.	Senir Whitebeard	Senator Barin Redstone	The entrance to the room where the Senator is located is directly south of the 'r' and the 'e,' of the word 'great,' of 'The Great Forge,' on the map of Iron Forge.	/tloc 39, 57 confirmed	39:57 the exact coords, u must enter a big room from inside the great forge	You must go INSIDE the gates of ironforge, its inside a room on the outerring of the great forge.	he is at the great forge area, once in there pass all smith npc and you will see '?' in the building.
/?quest=432	Those Blasted Troggs!	9	5	Alliance	600 XP	Eastern Kingdoms	Kill 6 Rockjaw Skullthumpers for Foreman Stonebrow at the Gol'Bolar quarry. Rockjaw Skullthumper slain (6)	It makes me so mad! Grrr...	Foreman Stonebrow	Foreman Stonebrow	This quest can be completed by killing any troggs in or around the quarry, as long as they are called 'Rockjaw Skullthumpers.' This area is packed with them, so completing this quest isn't terribly time consuming. Be aware that the troggs have a moderate respawn time, so be careful should you go into the cave - it's very likely that you will have to fight your way out, which can be frustrating if you run out of water or food.	How to complete [quest=432]: [ol] [li]accept quest /way 69,11, 56,26[/li] [li]go around /way 69,63, 57,58[/li] [li]kill 6x [npc=1115][/li] [li]return quest /way 69,11, 56,26[/li] [/ol] [b]Video guide[/b]: https://youtu.be/QjBbt6cAxRk	N/A	N/A	N/A
/?quest=400	Tools for Steelgrill	5	2	Alliance	100 XP	Eastern Kingdoms	Deliver Steelgrill's Tools to Beldin Steelgrill. Steelgrill's Tools Provided Item: Steelgrill's Tools	Hm? You look a little young to be a siege engine pilot. But no matter...do you need something fixed?Well take a number and get comfortable. I'm working on a couple engines right now and won't have time for another job for at least a few days.Or, were you here for something else...?	Tharek Blackstone	Beldin Steelgrill	The True Location of Beldin Steelgrill is 50,49	/tloc 50,49 this quest couldn't get anymore explanatory.	How to complete [quest=400]: [ol] [li]accept quest /way 46,04, 51,75[/li] [li]you will receive [item=2999][/li] [li]return quest /way 50,42, 49,09[/li] [/ol] [b]Video guide[/b]: https://youtu.be/TamvsbRfmVg	Just FYI if you have trouble finding the place like i did for some reason the coords are 50, 49. it really isn't hard to find but just incase.......	N/A
